paperId,url,title,abstract,venue,year,referenceCount,citationCount,authors
730b04a84f71a9abd5531ebf3ca61caa5844b3e8,https://www.semanticscholar.org/paper/730b04a84f71a9abd5531ebf3ca61caa5844b3e8,The Sum of All Human Knowledge in Your Pocket: Full-Text Searchable Wikipedia on a Raspberry Pi,"We demonstrate a prototype that takes advantage of open-source software to put a full-text searchable copy of Wikipedia on a Raspberry Pi, providing nearby devices access to content via wifi or bluetooth without requiring internet connectivity. This short paper articulates the advantages of such a form factor and provides an evaluation of browsing and search capabilities. We believe that personal digital libraries on lightweight mobile computing devices represent an interesting research direction to pursue.",ACM/IEEE Joint Conference on Digital Libraries,2015.0,4,29,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
73346a8af61eddaf442fac1f53029822273377fb,https://www.semanticscholar.org/paper/73346a8af61eddaf442fac1f53029822273377fb,Developing an Open-Source Bibliometric Ranking Website Using Google Scholar Citation Profiles for Researchers in the Field of Biomedical Informatics,"We developed the Biomedical Informatics Researchers ranking website (rank.informatics-review.com) to overcome many of the limitations of previous scientific productivity ranking strategies. The website is composed of four key components that work together to create an automatically updating ranking website: (1) list of biomedical informatics researchers, (2) Google Scholar scraper, (3) display page, and (4) updater. The site has been useful to other groups in evaluating researchers, such as tenure and promotions committees in interpreting the various citation statistics reported by candidates. Creation of the Biomedical Informatics Researchers ranking website highlights the vast differences in scholarly productivity among members of the biomedical informatics research community.",Medinfo,2015.0,0,2,"[{'authorId': '1690314', 'name': 'Dean F. Sittig'}, {'authorId': '13983559', 'name': 'A. McCoy'}, {'authorId': '143731512', 'name': 'A. Wright'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
834d577e31f5b51210f6caa84236b2db4f99dce8,https://www.semanticscholar.org/paper/834d577e31f5b51210f6caa84236b2db4f99dce8,The Feasibility of Brute Force Scans for Real-Time Tweet Search,"The real-time search problem requires making ingested documents immediately searchable, which presents architectural challenges for systems built around inverted indexing. In this paper, we explore a radical proposition: What if we abandon document inversion and instead adopt an architecture based on brute force scans of document representations? In such a design, ""indexing"" simply involves appending the parsed representation of an ingested document to an existing buffer, which is simple and fast. Quite surprisingly, experiments with TREC Microblog test collections show that query evaluation with brute force scans is feasible and performance compares favorably to a traditional search architecture based on an inverted index, especially if we take advantage of vectorized SIMD instructions and multiple cores in modern processor architectures. We believe that such a novel design is worth further exploration by IR researchers and practitioners.",International Conference on the Theory of Information Retrieval,2015.0,9,2,"[{'authorId': '2115663562', 'name': 'Yulu Wang'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
860f07c970acb58fa093c6b961be05b39ab7f0fa,https://www.semanticscholar.org/paper/860f07c970acb58fa093c6b961be05b39ab7f0fa,Overview of the TREC-2015 Microblog Track,,Text Retrieval Conference,2015.0,7,62,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '1962617', 'name': 'Miles Efron'}, {'authorId': '17010256', 'name': 'G. Sherman'}, {'authorId': '2115663562', 'name': 'Yulu Wang'}, {'authorId': '1746656', 'name': 'E. Voorhees'}]"
9a1337813b3e6df21a8b44e418bb77d80aceb16b,https://www.semanticscholar.org/paper/9a1337813b3e6df21a8b44e418bb77d80aceb16b,Warcbase: Building a Scalable Web Archiving Platform on Hadoop and HBase,,,2015.0,0,0,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
a3fc2700d3ddff04136f90ad21aff305af89a191,https://www.semanticscholar.org/paper/a3fc2700d3ddff04136f90ad21aff305af89a191,Gappy Pattern Matching on GPUs for On-Demand Extraction of Hierarchical Translation Grammars,"Grammars for machine translation can be materialized on demand by finding source phrases in an indexed parallel corpus and extracting their translations. This approach is limited in practical applications by the computational expense of online lookup and extraction. For phrase-based models, recent work has shown that on-demand grammar extraction can be greatly accelerated by parallelization on general purpose graphics processing units (GPUs), but these algorithms do not work for hierarchical models, which require matching patterns that contain gaps. We address this limitation by presenting a novel GPU algorithm for on-demand hierarchical grammar extraction that is at least an order of magnitude faster than a comparable CPU algorithm when processing large batches of sentences. In terms of end-to-end translation, with decoding on the CPU, we increase throughput by roughly two thirds on a standard MT evaluation dataset. The GPU necessary to achieve these improvements increases the cost of a server by about a third. We believe that GPU-based extraction of hierarchical grammars is an attractive proposition, particularly for MT applications that demand high throughput.",Transactions of the Association for Computational Linguistics,2015.0,41,5,"[{'authorId': '2111892870', 'name': 'Hua He'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '144871732', 'name': 'Adam Lopez'}]"
a8ed33b244a94f032437fc6f0d7e52d5aad19133,https://www.semanticscholar.org/paper/a8ed33b244a94f032437fc6f0d7e52d5aad19133,Reproducible Experiments on Lexical and Temporal Feedback for Tweet Search,,European Conference on Information Retrieval,2015.0,26,18,"[{'authorId': '30586030', 'name': 'J. Rao'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '1962617', 'name': 'Miles Efron'}]"
af4ddcd6b33b9b843c8cffd503f72e1b4930b016,https://www.semanticscholar.org/paper/af4ddcd6b33b9b843c8cffd503f72e1b4930b016,Web Archiving Incentive Program : Final Report Warcbase : An Open-Source Platform for Managing Web Archives,"This final report is organized in terms of the four project goals. The first three goals were part of the original award (April 1, 2014 to December 31, 2014); the final goal was part of a continuation award (January 1, 2015 to November 15, 2015). This document is written in a cumulative fashion, describing accomplishments throughout the entire project (including progress already reported in a interim report dated November 14, 2014). The Warcbase homepage is located at http://warcbase.org/, which redirects to a GitHub repository that holds the Warcbase codebase and all associated documentation. All material is released under the Apache License, per terms of the original award. Development of this project has taken place (and will continue to take place beyond this award) in a completely open environment: anyone can inspect our code at any point in time, follow progress in our issues tracker,1 open new tickets requesting features or bug fixes, or contribute patches if they feel inclined. At the beginning of the award, the PI was a faculty member at the University of Maryland, but as of August 2015, the PI moved to the University of Waterloo. During the course of this project, the PI developed a collaboration with Ian Milligan, Assistant Professor in History at the University of Waterloo. Some of the accomplishments reported here are the direct result of this fruitful collaboration.",,2015.0,0,0,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
b005d880638d69a7a7d1e4ae941884d9cbccbb16,https://www.semanticscholar.org/paper/b005d880638d69a7a7d1e4ae941884d9cbccbb16,Anytime Ranking for Impact-Ordered Indexes,"The ability for a ranking function to control its own execution time is useful for managing load, reigning in outliers, and adapting to different types of queries. We propose a simple yet effective anytime algorithm for impact-ordered indexes that builds on a score-at-a-time query evaluation strategy. In our approach, postings segments are processed in decreasing order of their impact scores, and the algorithm early terminates when a specified number of postings have been processed. With a simple linear model and a few training topics, we can determine this threshold given a time budget in milliseconds. Experiments on two web test collections show that our approach can accurately control query evaluation latency and that aggressive limits on execution time lead to minimal decreases in effectiveness.",International Conference on the Theory of Information Retrieval,2015.0,23,48,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '145980720', 'name': 'A. Trotman'}]"
b4538c7778be366a023bc8ba6a28c5fc3686e826,https://www.semanticscholar.org/paper/b4538c7778be366a023bc8ba6a28c5fc3686e826,Report on the Evaluation-as-a-Service (EaaS) Expert Workshop,"In this report, we summarize the outcome of the ""Evaluation-as-a-Service"" workshop that was held on the 5th and 6th March 2015 in Sierre, Switzerland. The objective of the meeting was to bring together initiatives that use cloud infrastructures, virtual machines, APIs (Application Programming Interface) and related projects that provide evaluation of information retrieval or machine learning tools as a service.",SIGIR Forum,2015.0,18,26,"[{'authorId': '1759761', 'name': 'F. Hopfgartner'}, {'authorId': '1699657', 'name': 'A. Hanbury'}, {'authorId': '2151194032', 'name': 'H. Müller'}, {'authorId': '1678892', 'name': 'N. Kando'}, {'authorId': '2066268952', 'name': 'Simon Mercer'}, {'authorId': '1401724111', 'name': 'Jayashree Kalpathy-Cramer'}, {'authorId': '3046200', 'name': 'Martin Potthast'}, {'authorId': '2734888', 'name': 'Tim Gollub'}, {'authorId': '1927081', 'name': 'Anastasia Krithara'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '1680484', 'name': 'K. Balog'}, {'authorId': '1724386', 'name': 'Ivan Eggel'}]"
bbf0f58fd7eb54efd8054d90546d86fa8c9d0378,https://www.semanticscholar.org/paper/bbf0f58fd7eb54efd8054d90546d86fa8c9d0378,Building a Self-Contained Search Engine in the Browser,"JavaScript engines inside modern web browsers are capable of running sophisticated multi-player games, rendering impressive 3D scenes, and supporting complex, interactive visualizations. Can this processing power be harnessed for information retrieval? This paper explores the feasibility of building a JavaScript search engine that runs completely self-contained on the client side within the browser - this includes building the inverted index, gathering terms statistics for scoring, and performing query evaluation. The design takes advantage of the IndexDB API, which is implemented by the LevelDB key{value store inside Google's Chrome browser. Experiments show that although the performance of the JavaScript prototype falls far short of the open-source Lucene search engine, it is sufficiently responsive for interactive applications. This feasibility demonstration opens the door to interesting applications and architectures.",International Conference on the Theory of Information Retrieval,2015.0,11,8,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
e9f0cb252b092ddd03c452587d9f175912937dbf,https://www.semanticscholar.org/paper/e9f0cb252b092ddd03c452587d9f175912937dbf,Learning to Discover Key Moments in Social Media Streams,"This paper introduces LABurst, a general technique for identifying key moments, or moments of high impact, in social media streams without the need for domain-specific information or seed keywords. We leverage machine learning to model temporal patterns around bursts in Twitter's unfiltered public sample stream and build a classifier to identify tokens experiencing these bursts. We show LABurst performs competitively with existing burst detection techniques while simultaneously providing insight into and detection of unanticipated moments. To demonstrate our approach's potential, we compare two baseline event-detection algorithms with our language-agnostic algorithm to detect key moments across three major sporting competitions: 2013 World Series, 2014 Super Bowl, and 2014 World Cup. Our results show LABurst outperforms a time series analysis baseline and is competitive with a domain-specific baseline even though we operate without any domain knowledge. We then go further by transferring LABurst's models learned in the sports domain to the task of identifying earthquakes in Japan and show our method detects large spikes in earthquake-related tokens within two minutes of the actual event.",arXiv.org,2015.0,30,4,"[{'authorId': '145919650', 'name': 'C. Buntain'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '1713898', 'name': 'J. Golbeck'}]"
00dbfff335e9ccca20e342194a3fae90c6fb9bc5,https://www.semanticscholar.org/paper/00dbfff335e9ccca20e342194a3fae90c6fb9bc5,NScale: neighborhood-centric large-scale graph analytics in the cloud,,The VLDB journal,2014.0,51,65,"[{'authorId': '1949818', 'name': 'A. Quamar'}, {'authorId': '144520191', 'name': 'A. Deshpande'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
058f2abb194f579408c14afc26cb12cce698ba3c,https://www.semanticscholar.org/paper/058f2abb194f579408c14afc26cb12cce698ba3c,On the Feasibility and Implications of Self-Contained Search Engines in the Browser,"JavaScript engines inside modern browsers are capable of running sophisticated multi-player games, rendering impressive 3D scenes, and supporting complex, interactive visualizations. Can this processing power be harnessed for information retrieval? This paper explores the feasibility of building a JavaScript search engine that runs completely self-contained on the client side within the browser---this includes building the inverted index, gathering terms statistics for scoring, and performing query evaluation. The design takes advantage of the IndexDB API, which is implemented by the LevelDB key-value store inside Google's Chrome browser. Experiments show that although the performance of the JavaScript prototype falls far short of the open-source Lucene search engine, it is sufficiently responsive for interactive applications. This feasibility demonstration opens the door to interesting applications in offline and private search across multiple platforms as well as hybrid split-execution architectures whereby clients and servers collaboratively perform query evaluation. One possible future scenario is the rise of an online search marketplace in which commercial search engine companies and individual users participate as rational economic actors, balancing privacy, resource usage, latency, and other factors based on customizable utility profiles.",arXiv.org,2014.0,16,1,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
0a4b1e6f12e4b205ae8004dd3f5b7c522c0b4950,https://www.semanticscholar.org/paper/0a4b1e6f12e4b205ae8004dd3f5b7c522c0b4950,"Optimization Techniques for ""Scaling Down"" Hadoop on Multi-Core, Shared-Memory Systems","The underlying assumption behind Hadoop and, more generally, the need for distributed processing is that the data to be analyzed cannot be held in memory on a single machine. Today, this assumption needs to be re-evaluated. Although petabyte-scale datastores are increasingly common, it is unclear whether “typical” analytics tasks require more than a single high-end server. Additionally, we are seeing increased sophistication in analytics, e.g., machine learning, where we process smaller and more refined datasets. To address these trends, we propose “scaling down” Hadoop to run on multi-core, shared-memory machines. This paper presents a prototype runtime called Hone (“Hadoop One”) that is API compatible with Hadoop. With Hone, we can take an existing Hadoop application and run it efficiently on a single server. This allows us to take existing MapReduce algorithms and find the most suitable runtime environment for execution on datasets of varying sizes. For dataset sizes that fit into memory on a single machine, our experiments show that Hone is substantially faster than Hadoop running in pseudo-distributed mode. In some cases, Hone running on a single machine outperforms a 16-node Hadoop cluster.",International Conference on Extending Database Technology,2014.0,27,9,"[{'authorId': '144080313', 'name': 'K. A. Kumar'}, {'authorId': '1755760', 'name': 'J. Gluck'}, {'authorId': '144520191', 'name': 'A. Deshpande'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
0adc23fdd59b13afe9872d6d77b62d1318120015,https://www.semanticscholar.org/paper/0adc23fdd59b13afe9872d6d77b62d1318120015,Infrastructure support for evaluation as a service,"How do we conduct large-scale community-wide evaluations for information retrieval if we are unable to distribute the document collection? This was the challenge we faced in organizing a task on searching tweets at the Text Retrieval Conference (TREC), since Twitter's terms of service forbid redistribution of tweets. Our solution, which we call ""evaluation as a service"", was to provide an API through which the collection can be accessed for completing the evaluation task. This paper describes the infrastructure underlying the service and its deployment at TREC 2013. We discuss the merits of the approach and potential applicability to other evaluation scenarios.",The Web Conference,2014.0,10,4,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '1962617', 'name': 'Miles Efron'}]"
1e390cf4ecfeae3c8f22ac73411792e06fb3eb66,https://www.semanticscholar.org/paper/1e390cf4ecfeae3c8f22ac73411792e06fb3eb66,Old dogs are great at new tricks: column stores for ir prototyping,"We make the suggestion that instead of implementing custom index structures and query evaluation algorithms, IR researchers should simply store document representations in a column-oriented relational database and implement ranking models using SQL. For rapid prototyping, this is particularly advantageous since researchers can explore new scoring functions and features by simply issuing SQL queries, without needing to write imperative code. We demonstrate the feasibility of this approach by an implementation of conjunctive BM25 using two modern column stores. Experiments on a web collection show that a retrieval engine built in this manner achieves effectiveness and efficiency on par with custom-built retrieval engines, but provides many additional advantages, including cleaner query semantics, a simpler architecture, built-in support for error analysis, and the ability to exploit advances in database technology ""for free"".",Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2014.0,18,28,"[{'authorId': '3011964', 'name': 'H. Mühleisen'}, {'authorId': '1721815', 'name': 'Thaer Samar'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '144509504', 'name': 'A. D. Vries'}]"
215957f111d8c8ae8b80fc589d9fc35e3d2551b1,https://www.semanticscholar.org/paper/215957f111d8c8ae8b80fc589d9fc35e3d2551b1,Exploiting Representations from Statistical Machine Translation for Cross-Language Information Retrieval,"This work explores how internal representations of modern statistical machine translation systems can be exploited for cross-language information retrieval. We tackle two core issues that are central to query translation: how to exploit context to generate more accurate translations and how to preserve ambiguity that may be present in the original query, thereby retaining a diverse set of translation alternatives. These two considerations are often in tension since ambiguity in natural language is typically resolved by exploiting context, but effective retrieval requires striking the right balance. We propose two novel query translation approaches: the grammar-based approach extracts translation probabilities from translation grammars, while the decoder-based approach takes advantage of n-best translation hypotheses. Both are context-sensitive, in contrast to a baseline context-insensitive approach that uses bilingual dictionaries for word-by-word translation. Experimental results show that by “opening up” modern statistical machine translation systems, we can access intermediate representations that yield high retrieval effectiveness. By combining evidence from multiple sources, we demonstrate significant improvements over competitive baselines on standard cross-language information retrieval test collections. In addition to effectiveness, the efficiency of our techniques are explored as well.",TOIS,2014.0,70,12,"[{'authorId': '2851411', 'name': 'Ferhan Ture'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
35fe34e8e08f1d301c4a25c83707d784a8292e46,https://www.semanticscholar.org/paper/35fe34e8e08f1d301c4a25c83707d784a8292e46,Learning to efficiently rank on big data,"Ranking in response to user queries is a central problem in information retrieval, data mining, and machine learning. In the era of ""Big data"", traditional effectiveness-centric ranking techniques tend to get more and more costly (requiring additional hardware and energy costs) to sustain reasonable ranking speed on large data. The mentality of combating big data by throwing in more hardware/machines will quickly become highly expensive since data is growing at an extremely fast rate oblivious to any cost concerns from us. ""Learning to efficiently rank"" offers a cost-effective solution to ranking on large data (e.g., billions of documents). That is, it addresses a critically important question -- whether it is possible to improve ranking effectiveness on large data without incurring (too much) additional cost?",The Web Conference,2014.0,8,7,"[{'authorId': '2108915895', 'name': 'Lidan Wang'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '1680617', 'name': 'Donald Metzler'}, {'authorId': '145325584', 'name': 'Jiawei Han'}]"
36e9e630a8ba725b905806be89570c68f16537ab,https://www.semanticscholar.org/paper/36e9e630a8ba725b905806be89570c68f16537ab,Partitioning strategies for spatio-textual similarity join,"Given a collection of geo-tagged objects with associated textual descriptors, the spatio-textual similarity join (STJoin) problem is to identify all pairs of similar objects that are close in distance. This task, which is useful in localized recommendations and other applications, is challenging since computing the join is super-linear with respect to the size of the collection. In this paper, we explore partitioning strategies for tackling STJoin. One approach is to start with a spatial data structure, traverse regions and apply a previous algorithm for identifying similar pairs of textual documents called All-Pairs. An alternative approach is to construct a global index but partition postings spatially and modify the All-Pairs algorithm to prune candidates based on distance. We evaluate these approaches on two real-world datasets and find that when running in a single thread, both approaches are comparable in terms of performance. However, a multi-threaded implementation of the global index approach is able to achieve far better speedup given its ability to parallelize at a finer granularity to avoid skewed distributions in task sizes. In addition to using All-Pairs as the underlying textual similarity join algorithm, we also explored an alternate algorithm known as PPJ: our findings are consistent, which suggests that load balancing is a fundamental issue affecting parallel implementations of STJoin algorithms.",BigSpatial@SIGSPATIAL,2014.0,35,13,"[{'authorId': '30586030', 'name': 'J. Rao'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '1719385', 'name': 'H. Samet'}]"
3885e88155ca6a4816cc37f3e8326dd977766f87,https://www.semanticscholar.org/paper/3885e88155ca6a4816cc37f3e8326dd977766f87,Session details: Session 5b0: auto-completio,,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2014.0,0,0,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
3c5154d3aa120eb8d597af7db512bef1068882e6,https://www.semanticscholar.org/paper/3c5154d3aa120eb8d597af7db512bef1068882e6,Using visualizations to monitor changes and harvest insights from a global-scale logging infrastructure at Twitter,"Logging user activities is essential to data analysis for internet products and services. Twitter has built a unified logging infrastructure that captures user activities across all clients it owns, making it one of the largest datasets in the organization. This paper describes challenges and opportunities in applying information visualization to log analysis at this massive scale, and shows how various visualization techniques can be adapted to help data scientists extract insights. In particular, we focus on two scenarios: (1) monitoring and exploring a large collection of log events, and (2) performing visual funnel analysis on log data with tens of thousands of event types. Two interactive visualizations were developed for these purposes: we discuss design choices and the implementation of these systems, along with case studies of how they are being used in day-to-day operations at Twitter.",IEEE Conference on Visual Analytics Science and Technology,2014.0,45,32,"[{'authorId': '2809559', 'name': 'K. Wongsuphasawat'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
4ec509cfcda5025fa65ed13ee033cfaf374ba8ab,https://www.semanticscholar.org/paper/4ec509cfcda5025fa65ed13ee033cfaf374ba8ab,On run diversity in Evaluation as a Service,"""Evaluation as a service"" (EaaS) is a new methodology that enables community-wide evaluations and the construction of test collections on documents that cannot be distributed. The basic idea is that evaluation organizers provide a service API through which the evaluation task can be completed. However, this concept violates some of the premises of traditional pool-based collection building and thus calls into question the quality of the resulting test collection. In particular, the service API might restrict the diversity of runs that contribute to the pool: this might hamper innovation by researchers and lead to incomplete judgment pools that affect the reusability of the collection. This paper shows that the distinctiveness of the retrieval runs used to construct the first test collection built using EaaS, the TREC 2013 Microblog collection, is not substantially different from that of the TREC-8 ad hoc collection, a high-quality collection built using traditional pooling. Further analysis using the `leave out uniques' test suggests that pools from the Microblog 2013 collection are less complete than those from TREC-8, although both collections benefit from the presence of distinctive and effective manual runs. Although we cannot yet generalize to all EaaS implementations, our analyses reveal no obvious flaws in the test collection built using the methodology in the TREC 2013 Microblog track.",Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2014.0,11,5,"[{'authorId': '1746656', 'name': 'E. Voorhees'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '1962617', 'name': 'Miles Efron'}]"
52284cb7be5e87f3db39a1aa940c331d5ba4c060,https://www.semanticscholar.org/paper/52284cb7be5e87f3db39a1aa940c331d5ba4c060,Cumulative Citation Recommendation: A Feature-Aware Comparison of Approaches,"In this work, we conduct a feature-aware comparison of approaches to Cumulative Citation Recommendation (CCR), a task that aims to filter and rank a stream of documents according to their relevance to entities in a knowledge base. We conducted experiments starting with a big feature set, identified a powerful subset and applied it to comparing classification and learning-to-rank algorithms. With few set of powerful features, we achieve better performance than the state-of-the-art. Surprisingly, our findings challenge the previously known preference of learning-to-rank over classification: in our study, the CCR performance of the classification approach outperforms that using learning-to-rank. This indicates that comparing two approaches is problematic due to the interplay between the approaches themselves and the feature sets one chooses to use.",2014 25th International Workshop on Database and Expert Systems Applications,2014.0,7,7,"[{'authorId': '1728614', 'name': 'Gebrekirstos G. Gebremeskel'}, {'authorId': '37504156', 'name': 'Jiyin He'}, {'authorId': '144509504', 'name': 'A. D. Vries'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
52742a33da8ba8cdbd68d41183f108affa33661d,https://www.semanticscholar.org/paper/52742a33da8ba8cdbd68d41183f108affa33661d,Do recommendations matter?: news recommendation in real life,"We present a study of how recommendations are received in real life by users across different news domains (traditional online newspapers, hobbyist websites, forums, etc.). Our analysis shows that readers of websites centered around specific topics are generally less likely to interact with recommendations than readers of traditional news websites.",CSCW Companion,2014.0,4,16,"[{'authorId': '40404161', 'name': 'A. Said'}, {'authorId': '1738219', 'name': 'Alejandro Bellogín'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '144509504', 'name': 'A. D. Vries'}]"
5c32734fd4a0765db5c11971f8293e4e2089e5ce,https://www.semanticscholar.org/paper/5c32734fd4a0765db5c11971f8293e4e2089e5ce,Overview of the TREC-2014 Microblog Track,"Abstract : This year represents the fourth iteration of the TREC Microblog track, which has been running since 2011. The track continued using the evaluation as a service model [8, 7], in which participants had access to the document collection only through an API. In addition to the temporally-anchored ad hoc retrieval task, which has been running since the inception of the track, we introduced a new task called tweet timeline generation (TTG), where the goal is to produce concise summaries about a particular topic for human consumption. Although this overview covers both tasks, more emphasis is placed on the tweet timeline generation task, which necessitated the development of a new evaluation methodology. We refer the reader to previous track overview papers [8, 12, 9] for details on the setup of the ad hoc task.",Text Retrieval Conference,2014.0,19,100,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '2115663562', 'name': 'Yulu Wang'}, {'authorId': '1962617', 'name': 'Miles Efron'}, {'authorId': '17010256', 'name': 'G. Sherman'}]"
6202b7df603137c1a6081d73069c394bf12e6340,https://www.semanticscholar.org/paper/6202b7df603137c1a6081d73069c394bf12e6340,"Supporting ""Distant Reading"" for Web Archives",,Digital Humanities Conference,2014.0,0,5,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '144268437', 'name': 'Kari Kraus'}, {'authorId': '50988000', 'name': 'Ricardo L. Punzalan'}]"
7bab27d62e2dd763a419de0a661a68e3cea1ebf0,https://www.semanticscholar.org/paper/7bab27d62e2dd763a419de0a661a68e3cea1ebf0,NScale: Neighborhood-centric Analytics on Large Graphs,"There is an increasing interest in executing rich and complex analysis tasks over large-scale graphs, many of which require processing and reasoning about a large number of multi-hop neighborhoods or subgraphs in the graph. Examples of such tasks include ego network analysis, motif counting in biological networks, finding social circles, personalized recommendations, link prediction, anomaly detection, analyzing influence cascades, and so on. These tasks are not well served by existing vertex-centric graph processing frameworks whose computation and execution models limit the user program to directly access the state of a single vertex, resulting in high communication, scheduling, and memory overheads in executing such tasks. Further, most existing graph processing frameworks also typically ignore the challenges in extracting the relevant portions of the graph that an analysis task is interested in, and loading it onto distributed memory. 
 
In this demonstration proposal, we describe NScale, a novel end-to-end graph processing framework that enables the distributed execution of complex neighborhood-centric analytics over large-scale graphs in the cloud. NScale enables users to write programs at the level of neighborhoods or subgraphs. NScale uses Apache YARN for efficient and fault-tolerant distribution of data and computation; it features GEL, a novel graph extraction and loading phase, that extracts the relevant portions of the graph and loads them into distributed memory using as few machines as possible. NScale utilizes novel techniques for the distributed execution of user computation that minimize memory consumption by exploiting overlap among the neighborhoods of interest. A comprehensive experimental evaluation shows orders-of-magnitude improvements in performance and total cost over vertex-centric approaches.",Proceedings of the VLDB Endowment,2014.0,6,28,"[{'authorId': '1949818', 'name': 'A. Quamar'}, {'authorId': '144520191', 'name': 'A. Deshpande'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
7bba909bc4f20a43e021b1f6fb36dfbf03503a8c,https://www.semanticscholar.org/paper/7bba909bc4f20a43e021b1f6fb36dfbf03503a8c,Infrastructure for supporting exploration and discovery in web archives,"Web archiving initiatives around the world capture ephemeral web content to preserve our collective digital memory. However, unlocking the potential of web archives requires tools that support exploration and discovery of captured content. These tools need to be scalable and responsive, and to this end we believe that modern ""big data"" infrastructure can provide a solid foundation. We present Warcbase, an open-source platform for managing web archives built on the distributed datastore HBase. Our system provides a flexible data model for storing and managing raw content as well as metadata and extracted knowledge. Tight integration with Hadoop provides powerful tools for analytics and data processing. Relying on HBase for storage infrastructure simplifies the development of scalable and responsive applications. We describe a service that provides temporal browsing and an interactive visualization based on topic models that allows users to explore archived content.",The Web Conference,2014.0,23,28,"[{'authorId': '145580839', 'name': 'Jimmy J. Lin'}, {'authorId': '49872259', 'name': 'Milad Gholami'}, {'authorId': '30586030', 'name': 'J. Rao'}]"
81555e631d369b5b37d6d715c55db9f72c8589a3,https://www.semanticscholar.org/paper/81555e631d369b5b37d6d715c55db9f72c8589a3,Visual analytics of MOOCs at maryland,"We use visual analytics to explore participation in five MOOCs at the University of Maryland. In some of these courses, our analysis reveals interesting clustering patterns of student behavior. For other courses, visualizations provide ""color"" to help us better understand the range of student behavior.",ACM Conference on Learning @ Scale,2014.0,8,13,"[{'authorId': '2149237874', 'name': 'Zhengzheng Xu'}, {'authorId': '2877164', 'name': 'Dan Goldwasser'}, {'authorId': '1799187', 'name': 'B. Bederson'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
8cca529e651867e5ac2a30ceca4e661ef0900ef7,https://www.semanticscholar.org/paper/8cca529e651867e5ac2a30ceca4e661ef0900ef7,Real-Time Twitter Recommendation: Online Motif Detection in Large Dynamic Graphs,"We describe a production Twitter system for generating relevant, personalized, and timely recommendations based on observing the temporally-correlated actions of each user's followings. The system currently serves millions of recommendations daily to tens of millions of mobile users. The approach can be viewed as a specific instance of the novel problem of online motif detection in large dynamic graphs. Our current solution partitions the graph across a number of machines, and with the construction of appropriate data structures, motif detection can be translated into the lookup and intersection of adjacency lists in each partition. We conclude by discussing a generalization of the problem that perhaps represents a new class of data management systems.",Proceedings of the VLDB Endowment,2014.0,9,49,"[{'authorId': '46479974', 'name': 'Pankaj Gupta'}, {'authorId': '2417199', 'name': 'Venu Satuluri'}, {'authorId': '2982669', 'name': 'A. Grewal'}, {'authorId': '38051541', 'name': 'S. Gurumurthy'}, {'authorId': '2103461043', 'name': 'Volodymyr Zhabiuk'}, {'authorId': '2108645975', 'name': 'Quannan Li'}, {'authorId': '145580839', 'name': 'Jimmy J. Lin'}]"
